like O O
Banquet O O
, O O
Catering O O
, O O
Confectionary O O
, O O
Decorations O O
, O O
Event O O
Management O O
"
" O O
➢ O O
Handling O O
Sales O O
for O O
Green O O
Leaf O O
Caterers O O
( O O
Outdoor O O
Catering O O
) O O
➢ O O
Tie O O
- O O
ups O O
done O O
with O O
couple O O
of O O
new O O
Projects O O
like O O
FM O O
Banquet O O
, O O
Megarugas O O
Banquet O O
& O O
many O O
more O O
➢ O O
Handling O O
Outbound O O
sales O O
for O O
Golden O O
Leaf O O
Banquet O O
& O O
getting O O
business O O
for O O
Cocktail O O
Parties O O
, O O
Anniversaries O O
, O O
Birthday O O
Parties O O
, O O
Weddings O O
& O O
Receptions O O
, O O
Conferences O O
, O O
Inductions O O
, O O
Product O O
Launches O O
, O O
Seminars O O
from O O
companies O O
like O O
JP O O
Morgan O O
, O O
Tech O O
Mahindra O O
, O O
Sutherland O O
, O O
Bank O O
of O O
America O O
, O O
Ocwen O O
, O O
Technimont O O
, O O
Just O O
Dial O O
, O O
Lakozy O O
Toyota O O
and O O
many O O
more O O
➢ O O
Doing O O
Corporate O O
Tie O O
- O O
ups O O
with O O
Event O O
Management O O
Firms O O
, O O
Production O O
Houses O O
, O O
Pharmaceutical O O
firms O O
, O O
BPO O O
's O O
, O O
Bankings O O
, O O
etc O O
➢ O O
Maintaining O O
good O O
relationship O O
with O O
Clients O O
as O O
well O O
as O O
other O O
department O O
associates O O
➢ O O
Rollout O O
the O O
business O O
MIS O O
and O O
analysis O O
for O O
improving O O
revenue O O
➢ O O
Daily O O
meetings O O
and O O
attending O O
the O O
hurdles O O
for O O
developing O O
business O O
➢ O O
Daily O O
follow O O
up O O
& O O
tracking O O
enquiries O O
for O O
a O O
good O O
75 O O
% O O
conversion O O
overall O O
➢ O O
Conducting O O
team O O
reviews O O
to O O
achieve O O
monthly O O
budgets O O
& O O
targets O O
➢ O O
Achieved O O
Business O O
Targets O O
for O O
Banquet O O
last O O
year O O
which O O
is O O
over O O
& O O
above O O
the O O
target O O
given O O
➢ O O
Preparing O O
the O O
Standard O O
Operating O O
Procedures O O
for O O
the O O
Banquets O O
➢ O O
Hiring O O
and O O
Training O O
the O O
right O O
Candidates O O
for O O
Sales O O
& O O
other O O
Departments O O
➢ O O
Responsible O O
for O O
Business O O
planning O O
, O O
strategies O O
, O O
future O O
sales O O
forecast O O
, O O
marketing O O
budgets O O
➢ O O
Preparing O O
Incentive O O
structure O O
for O O
my O O
Sales O O
Team O O
➢ O O
Tracking O O
the O O
Average O O
Package O O
Rates O O
& O O
Footfalls O O
➢ O O
Handling O O
day O O
to O O
day O O
inwards O O
& O O
outwards O O
( O O
Payment O O
Flow O O
) O O
➢ O O
Maintaining O O
Guest O O
Relation O O
& O O
Customer O O
Satisfaction O O
➢ O O
Designing O O
Packages O O
& O O
Menu O O
along O O
with O O
marketing O O
artworks O O
➢ O O
Reports O O
to O O
be O O
maintained O O
for O O
the O O
Business O O
generated O O
& O O
growth O O
Senior O O
Business O O
Development O O
Executive O O
https://www.indeed.com/r/Ammit-Sharma/1ded1fcc57236d58?isid=rex-download&ikw=download-top&co=IN O O
JMJ O O
Entertainments O O
Pvt O O
"
" O O
Ltd O O
- O O
May O O
2011 O O
to O O
September O O
2011 O O
Roles O O
& O O
Responsibilities:- O O
➢ O O
Responsible O O
for O O
increasing O O
the O O
sourcing O O
of O O
lead O O
generation O O
through O O
cold O O
calling O O
, O O
referrals O O
etc O O
"
" O O
➢ O O
Responsible O O
for O O
bringing O O
in O O
new O O
customers O O
and O O
boosting O O
the O O
profits O O
"
" O O
➢ O O
Attempting O O
to O O
resolve O O
issues O O
and O O
problems O O
with O O
customer O O
's O O
on O O
floor O O
"
" O O
➢ O O
Implementing O O
the O O
sales O O
promotion O O
programs O O
"
" O O
➢ O O
Maintaining O O
good O O
relation O O
with O O
the O O
customers O O
"
" O O
➢ O O
Responsible O O
for O O
Corporate O O
Tie O O
- O O
ups O O
to O O
increase O O
the O O
business O O
Resolution O O
Expert O O
SUTHERLAND O O
GLOBAL O O
SERVICES O O
PVT O O
Ltd O O
- O O
September O O
2008 O O
to O O
May O O
2011 O O
Roles O O
& O O
Responsibilities O O
: O O
➢ O O
Handling O O
a O O
Team O O
of O O
15 O O
Associates O O
& O O
Maintaining O O
their O O
Report O O
"
" O O
➢ O O
Giving O O
a O O
Complete O O
End O O
to O O
End O O
Resolution O O
on O O
Call O O
by O O
Taking O O
a O O
Remote O O
Access O O
on O O
the O O
Customers O O
System O O
"
" O O
➢ O O
Assisting O O
the O O
customer O O
claim O O
process O O
➢ O O
Serving O O
the O O
existing O O
and O O
new O O
customers O O
in O O
time O O
➢ O O
Providing O O
Resolution O O
& O O
Solving O O
Technical O O
Queries O O
Related O O
to O O
Hardware O O
& O O
Software O O
➢ O O
Resolves O O
all O O
customer O O
query O O
and O O
escalations O O
accordingly O O
➢ O O
Line O O
of O O
Support O O
Includes O O
Windows O O
XP O O
, O O
VISTA O O
& O O
Windows O O
7 O O
Operating O O
System O O
❖ O O
Worked O O
as O O
a O O
Sr O O
"
" O O
Customer O O
Relationship O O
Advisor O O
in O O
3 O O
GLOBAL O O
SERVICES O O
PVT O O
Ltd O O
, O O
from O O
Nov O O
2006 O O
to O O
July O O
2008 O O
"
" O O
Roles O O
& O O
Responsibilities O O
: O O
➢ O O
Taking O O
care O O
of O O
Inbound O O
& O O
Outbound O O
Calls O O
on O O
the O O
Floor O O
➢ O O
Achieving O O
Metrics O O
set O O
by O O
the O O
Operations O O
for O O
the O O
Floor O O
➢ O O
Active O O
participation O O
in O O
pilot O O
batch O O
during O O
the O O
testing O O
of O O
the O O
New O O
Outbound O O
Dialer O O
➢ O O
Collections O O
to O O
be O O
made O O
as O O
per O O
the O O
targets O O
Customer O O
Relationship O O
Advisor O O
ZENTA O O
PVT O O
Ltd O O
- O O
August O O
2005 O O
to O O
November O O
2006 O O
Roles O O
& O O
Responsibilities O O
: O O
➢ O O
Taking O O
care O O
of O O
Inbound O O
& O O
Outbound O O
Calls O O
on O O
the O O
Floor O O
➢ O O
Achieving O O
Metrics O O
set O O
by O O
the O O
Operations O O
for O O
the O O
Floor O O
➢ O O
Active O O
participation O O
in O O
pilot O O
batch O O
during O O
the O O
testing O O
of O O
the O O
New O O
Outbound O O
Dialer O O
➢ O O
Collections O O
to O O
be O O
made O O
as O O
per O O
the O O
targets O O
➢ O O
Interactions O O
with O O
US O O
customers O O
➢ O O
Credit O O
Card O O
Collections O O
System O O
Engineer O O
NEXPRO O O
SOLUTIONS O O
Ltd O O
- O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
- O O
October O O
2004 O O
to O O
September O O
2005 O O
Roles O O
& O O
Responsibilities O O
: O O
➢ O O
Credit O O
Card O O
Data O O
Centre O O
at O O
ICICI O O
Infotech O O
➢ O O
Achieving O O
Metrics O O
set O O
by O O
the O O
Operations O O
for O O
the O O
Floor O O
➢ O O
Processing O O
Data O O
of O O
VISA O O
& O O
MASTERCARD O O
➢ O O
Uploading O O
& O O
Downloading O O
the O O
Mastercard O O
data O O
files O O
& O O
Configuring O O
Modem O O
for O O
JFT O O
➢ O O
Involved O O
in O O
resolving O O
problems O O
concerning O O
authorizations O O
of O O
credit O O
cards O O
in O O
live O O
environment O O
whenever O O
any O O
transactions O O
declines O O
"
" O O
➢ O O
Maintaining O O
Credit O O
Cards O O
Production O O
Server O O
& O O
Development O O
Server O O
"
" O O
➢ O O
Taking O O
care O O
of O O
SRM O O
server O O
issues O O
connected O O
to O O
HSM O O
"
" O O
Testing O O
of O O
incoming O O
/ O O
outgoing O O
transactions O O
from O O
/ O O
to O O
VISA O O
Singapore O O
and O O
ICICI O O
Mumbai U-Location U-Location
"
" O O
EDUCATION O O
M.B.A U-Degree U-Degree
Venkatesh O O
University O O
Bachelors B-Degree B-Degree
in I-Degree I-Degree
Commerce L-Degree L-Degree
Mumbai U-Location U-Location
University O O
- O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
H.S.C U-Degree O
Mumbai U-Location U-Location
University O O
- O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
S.S.C U-Degree O
Mumbai U-Location U-Location
University O O
- O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
SKILLS O O
MICROSOFT B-Skills B-Skills
WINDOWS L-Skills L-Skills
( O O
Less O O
than O O
1 O O
year O O
) O O
ADDITIONAL O O
INFORMATION O O
Technical O O
Skills O O
: O O
Operating O O
Systems O O
: O O
Microsoft O O
Windows O O

Ahmad O O
Bardolia O O
Project O O
Lead O O
for O O
Infosys O O
OpenStack O O
- O O
Email O O
me O O
on O O
Indeed O O
: O O
indeed.com/r/Ahmad-Bardolia/8e2c49ea8e7dcd27 O O
• O O
OpenStack O O
Cloud O O
implementation O O
as O O
a O O
Project O O
Lead O O
for O O
Infosys O O
OpenStack O O
triplO O O
( O O
Redhat O O
Director O O
) O O
Private O O
cloud O O
with O O
OpenShift O O
in O O
India O O
• O O
OpenStack O O
Cloud O O
implementation O O
as O O
a O O
Project O O
Lead O O
for O O
Makemytrip O O
OpenStack O O
Private O O
cloud O O
in O O
India O O
• O O
OpenStack O O
Cloud O O
implementation O O
as O O
a O O
Project O O
Lead O O
for O O
Solartis O O
( O O
Chennai O O
, O O
Madurai O O
) O O
OpenStack O O
Private O O
cloud O O
in O O
India O O
• O O
Team O O
member O O
of O O
OpenStack O O
Private O O
cloud O O
deployment O O
of O O
Cisco O O
USA O O
• O O
Deployed O O
Private O O
cloud O O
using O O
OpenStack O O
for O O
Government O O
( O O
Bangalore O O
Police O O
) O O
cloud O O
data O O
center O O
• O O
6 O O
POC O O
on O O
OpenStack O O
private O O
cloud O O
• O O
3 O O
production O O
cloud O O
deployments O O
using O O
OpenStack O O
and O O
kvm O O
• O O
Virtualization O O
: O O
Hyper O O
- O O
V O O
, O O
Esxi O O
, O O
KVM O O
, O O
Citrix O O
Xen O O
Server O O
• O O
Cloud O O
: O O
AWS O O
, O O
Azure O O
, O O
Google O O
Cloud O O
Platform O O
( O O
GCP O O
) O O
, O O
OpenStack O O
, O O
Red O O
hat O O
Cloud O O
Director O O
• O O
AWS O O
Cloud O O
skills O O
: O O
EC2 O O
, O O
EBS O O
, O O
Autoscaling O O
, O O
S3 O O
, O O
cloud O O
formation O O
, O O
RDS O O
, O O
DynamoDB O O
, O O
Route O O
53 O O
, O O
AWS O O
API O O
, O O
AWS O O
python O O
SDK O O
, O O
SNS O O
, O O
SQS O O
, O O
SWF O O
, O O
workspaces O O
, O O
Beanstalk O O
, O O
AWS O O
redshift O O
, O O
AWS O O
Elastic O O
Map O O
reduce O O
• O O
Cloud O O
foundry O O
: O O
Developer O O
and O O
Deploying O O
Pivotal O O
cloud O O
foundry O O
on O O
AWS O O
, O O
Google O O
• O O
OpenShift O O
Enterprise O O
: O O
Implementing O O
Redhat O O
OpenShift O O
Enterprise O O
on O O
Premise O O
or O O
on O O
OpenStack O O
or O O
on O O
AWS O O
, O O
Azure O O
, O O
OR O O
on O O
OpenStack O O
• O O
Azure O O
Cloud O O
Skills O O
: O O
Virtual O O
machines O O
, O O
Azure O O
Active O O
Directory O O
, O O
Traffic O O
Manager O O
, O O
Azure O O
Storage O O
, O O
Azure O O
storage O O
, O O
Azure O O
networking O O
, O O
Implementing O O
Azure O O
solutions O O
• O O
Google O O
Cloud O O
Skills O O
: O O
hands O O
on O O
knowledge O O
on O O
Google O O
compute O O
engine O O
, O O
Migration O O
to O O
Google O O
cloud O O
, O O
GCP O O
- O O
Container O O
Engine O O
- O O
An O O
Overview O O
, O O
GCP O O
- O O
Container O O
Registry O O
, O O
GCP O O
- O O
Cloud O O
Storage O O
, O O
GCP O O
- O O
Cloud O O
Datastore O O
, O O
GCP O O
- O O
Cloud O O
SQL O O
, O O
GCP O O
- O O
Networking O O
, O O
Load O O
Balancing O O
, O O
GCP O O
- O O
Cloud O O
DNS O O
, O O
GCP O O
- O O
Cloud O O
Dataproc O O
( O O
Big O O
Data O O
service O O
) O O
, O O
GCP O O
- O O
Cloud O O
IAM O O
• O O
Automation O O
: O O
Chef O O
, O O
Puppet O O
and O O
ansible O O
essential O O
• O O
PaaS O O
skills O O
: O O
Pivotal O O
cloud O O
foundry O O
, O O
Redhat O O
OpenShift O O
• O O
Docker O O
Skills O O
: O O
Docker O O
essentials O O
and O O
Docker O O
swarm O O
advanced O O
, O O
Docker O O
cloud O O
, O O
Docker O O
cloud O O
data O O
center O O
, O O
GitHub O O
integration O O
for O O
Docker O O
, O O
Kubernetes O O
"
" O O
• O O
Version O O
control O O
: O O
GitHub O O
, O O
Bit O O
Bucket O O
• O O
DevOps O O
Skill O O
: O O
Jenkins O O
, O O
Maven O O
, O O
SonarQube O O
, O O
Teamcity O O
, O O
Octopus O O
, O O
JFrog O O
, O O
Nexus O O
Willing O O
to O O
relocate O O
: O O
Anywhere O O
WORK O O
EXPERIENCE O O
Project O O
Lead O O
for O O
Infosys O O
OpenStack O O
OpenStack O O
Cloud O O
- O O
Chennai O O
, O O
Tamil O O
Nadu O O
https://www.indeed.com/r/Ahmad-Bardolia/8e2c49ea8e7dcd27?isid=rex-download&ikw=download-top&co=IN O O
OpenStack O O
Private O O
cloud O O
in O O
India O O
• O O
Team O O
member O O
of O O
OpenStack O O
Private O O
cloud O O
deployment O O
of O O
Cisco O O
USA O O
• O O
Deployed O O
Private O O
cloud O O
using O O
OpenStack O O
for O O
Government O O
( O O
Bangalore O O
Police O O
) O O
cloud O O
data O O
center O O
• O O
6 O O
POC O O
on O O
OpenStack O O
private O O
cloud O O
• O O
3 O O
production O O
cloud O O
deployments O O
using O O
OpenStack O O
and O O
kvm O O
• O O
Virtualization O O
: O O
Hyper O O
- O O
V O O
, O O
Esxi O O
, O O
KVM O O
, O O
Citrix O O
Xen O O
Server O O
• O O
Cloud O O
: O O
AWS O O
, O O
Azure O O
, O O
Google O O
Cloud O O
Platform O O
( O O
GCP O O
) O O
, O O
OpenStack O O
, O O
Red O O
hat O O
Cloud O O
Director O O
• O O
AWS O O
Cloud O O
skills O O
: O O
EC2 O O
, O O
EBS O O
, O O
Autoscaling O O
, O O
S3 O O
, O O
cloud O O
formation O O
, O O
RDS O O
, O O
DynamoDB O O
, O O
Route O O
53 O O
, O O
AWS O O
API O O
, O O
AWS O O
python O O
SDK O O
, O O
SNS O O
, O O
SQS O O
, O O
SWF O O
, O O
workspaces O O
, O O
Beanstalk O O
, O O
AWS O O
redshift O O
, O O
AWS O O
Elastic O O
Map O O
reduce O O
• O O
Cloud O O
foundry O O
: O O
Developer O O
and O O
Deploying O O
Pivotal O O
cloud O O
foundry O O
on O O
AWS O O
, O O
Google O O
• O O
OpenShift O O
Enterprise O O
: O O
Implementing O O
Redhat O O
OpenShift O O
Enterprise O O
on O O
Premise O O
or O O
on O O
OpenStack O O
or O O
on O O
AWS O O
, O O
Azure O O
, O O
OR O O
on O O
OpenStack O O
• O O
Azure O O
Cloud O O
Skills O O
: O O
Virtual O O
machines O O
, O O
Azure O O
Active O O
Directory O O
, O O
Traffic O O
Manager O O
, O O
Azure O O
Storage O O
, O O
Azure O O
storage O O
, O O
Azure O O
networking O O
, O O
Implementing O O
Azure O O
solutions O O
• O O
Google O O
Cloud O O
Skills O O
: O O
hands O O
on O O
knowledge O O
on O O
Google O O
compute O O
engine O O
, O O
Migration O O
to O O
Google O O
cloud O O
, O O
GCP O O
- O O
Container O O
Engine O O
- O O
An O O
Overview O O
, O O
GCP O O
- O O
Container O O
Registry O O
, O O
GCP O O
- O O
Cloud O O
Storage O O
, O O
GCP O O
- O O
Cloud O O
Datastore O O
, O O
GCP O O
- O O
Cloud O O
SQL O O
, O O
GCP O O
- O O
Networking O O
, O O
Load O O
Balancing O O
, O O
GCP O O
- O O
Cloud O O
DNS O O
, O O
GCP O O
- O O
Cloud O O
Dataproc O O
( O O
Big O O
Data O O
service O O
) O O
, O O
GCP O O
- O O
Cloud O O
IAM O O
• O O
Automation O O
: O O
Chef O O
, O O
Puppet O O
and O O
ansible O O
essential O O
• O O
Version O O
control O O
: O O
GitHub O O
, O O
Bit O O
Bucket O O
• O O
DevOps O O
Skill O O
: O O
Jenkins O O
, O O
Maven O O
, O O
SonarQube O O
, O O
Teamcity O O
, O O
Octopus O O
, O O
JFrog O O
, O O
Nexus O O
EDUCATION O O
Master B-Degree B-Degree
's L-Degree L-Degree
SKILLS O O
Sql B-Skills B-Skills
Server I-Skills I-Skills
, I-Skills I-Skills
Cloud I-Skills I-Skills
Computing I-Skills I-Skills
, I-Skills I-Skills
OpenStack I-Skills I-Skills
, I-Skills I-Skills
OpenShit I-Skills I-Skills
, I-Skills I-Skills
AWS I-Skills I-Skills
, I-Skills I-Skills
GCP I-Skills I-Skills
, I-Skills I-Skills
Azure I-Skills I-Skills
, I-Skills I-Skills
ClouStack I-Skills I-Skills
, I-Skills I-Skills
KVM I-Skills I-Skills
, I-Skills I-Skills
Hyper- I-Skills I-Skills
V I-Skills I-Skills
, I-Skills I-Skills
Citrix I-Skills I-Skills
Xen I-Skills I-Skills
Server I-Skills I-Skills
, I-Skills I-Skills
ESXi I-Skills I-Skills
, I-Skills I-Skills
Chef I-Skills I-Skills
, I-Skills I-Skills
Ansible I-Skills I-Skills
, I-Skills I-Skills
Jenkins I-Skills I-Skills
, I-Skills I-Skills
Maven I-Skills I-Skills
, I-Skills I-Skills
Sonar I-Skills I-Skills
Qube I-Skills I-Skills
, I-Skills I-Skills
Nexus I-Skills I-Skills
, I-Skills I-Skills
Teamcity I-Skills I-Skills
, I-Skills I-Skills
Octopus I-Skills I-Skills
, I-Skills I-Skills
( I-Skills I-Skills
3 I-Skills I-Skills
years I-Skills I-Skills
) L-Skills L-Skills

Srushti O O
Bhadale O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
- O O
Email O O
me O O
on O O
Indeed O O
: O O
indeed.com/r/Srushti-Bhadale/ffe3d9f99a4b3322 O O
Willing O O
to O O
relocate O O
to O O
: O O
Mumbai U-Location U-Location
, O O
Maharashtra O O
- O O
Mumbai U-Location U-Location
Central O O
, O O
Maharashtra O O
- O O
Pune U-Location O
, O O
Maharashtra O O
WORK O O
EXPERIENCE O O
Associate O O
Consultant O O
Oracle O O
Financial O O
Services O O
- O O
Bengaluru U-Location O
, O O
Karnataka O O
- O O
September O O
2017 O O
to O O
Present O O
• O O
Currently O O
associated O O
as O O
Associate O O
Consultant O O
with O O
Oracle O O
Financial O O
Services O O
Software O O
"
" O O
• O O
Trained O O
on O O
Java O O
, O O
Plsql O O
, O O
Flexcube O O
for O O
3 O O
months O O
from O O
Oracle O O
University O O
"
" O O
Project O O
Name O O
KeyBank O O
Project O O
Team O O
OBP O O
team O O
Project O O
Duration O O
2 O O
months O O
Project O O
Description O O
• O O
KeyBank O O
, O O
the O O
primary O O
subsidiary O O
of O O
KeyCorp O O
is O O
the O O
major O O
bank O O
based O O
in O O
Cleveland O O
"
" O O
It O O
uses O O
Oracle O O
Banking O O
Platform O O
to O O
provide O O
Online O O
and O O
Mobile O O
Innovation O O
to O O
Meet O O
Customers O O
' O O
Changing O O
Expectations O O
"
" O O
• O O
OBP O O
team O O
provides O O
Web O O
services O O
, O O
Business O O
processes O O
, O O
domain O O
services O O
functionality O O
to O O
KeyBank O O
"
" O O
Project O O
Role O O
and O O
Contribution O O
• O O
Worked O O
on O O
migration O O
of O O
OBP O O
product O O
services O O
from O O
2.3 O O
to O O
2.6.1 O O
using O O
Java O O
, O O
Plsql O O
, O O
SOAP O O
UI O O
technologies O O
"
" O O
• O O
Handled O O
and O O
worked O O
on O O
batch O O
uploads O O
"
" O O
• O O
Worked O O
on O O
Code O O
incremental O O
and O O
DB O O
incremental O O
activities O O
"
" O O
• O O
Configured O O
Junit O O
setup O O
for O O
the O O
upgrade O O
activities O O
"
" O O
• O O
Unit O O
Tested O O
and O O
modified O O
the O O
changes O O
required O O
for O O
OBP O O
consulting O O
upgrade O O
"
" O O
• O O
Worked O O
on O O
fixing O O
various O O
defects O O
that O O
were O O
part O O
of O O
OBP O O
product O O
code O O
and O O
database O O
upgrade O O
"
" O O
• O O
Worked O O
on O O
Fund O O
transfer O O
module O O
of O O
OBP O O
"
" O O
EDUCATION O O
HSC U-Degree U-Degree
D.G O O
Ruparel O O
College O O
2013 O O
SSC U-Degree U-Degree
Convent O O
Girls O O
' O O
High O O
School O O
2011 O O
https://www.indeed.com/r/Srushti-Bhadale/ffe3d9f99a4b3322?isid=rex-download&ikw=download-top&co=IN O O
SKILLS O O
Associate U-Skills B-Skills
( O I-Skills
Less O I-Skills
than O I-Skills
1 O I-Skills
year O I-Skills
) O I-Skills
, O I-Skills
CSS O I-Skills
"
" O I-Skills
( O I-Skills
Less O I-Skills
than O I-Skills
1 O I-Skills
year O I-Skills
) O I-Skills
, O I-Skills
HTML5 U-Skills I-Skills
( O I-Skills
Less O I-Skills
than O I-Skills
1 O I-Skills
year O I-Skills
) O I-Skills
, O I-Skills
Java U-Skills I-Skills
( O I-Skills
Less O I-Skills
than O I-Skills
1 O I-Skills
year O I-Skills
) O I-Skills
, O I-Skills
JavaScript U-Skills I-Skills
( O I-Skills
Less O I-Skills
than O I-Skills
1 O I-Skills
year O I-Skills
) O I-Skills
ADDITIONAL O I-Skills
INFORMATION O I-Skills
TECHNICAL O I-Skills
SKILL O I-Skills
SET O I-Skills
: O I-Skills
• O I-Skills
Programming O I-Skills
Languages O I-Skills
: O I-Skills
C O I-Skills
, O I-Skills
Java U-Skills I-Skills
, O I-Skills
JavaScript O I-Skills
, O I-Skills
SQL O I-Skills
"
" O I-Skills
• O I-Skills
Web O I-Skills
Technologies O I-Skills
: O I-Skills
HTML5 U-Skills I-Skills
, O I-Skills
CSS O I-Skills
"
" O I-Skills
• O I-Skills
Working O I-Skills
Platform O I-Skills
: O I-Skills
Windows O I-Skills
, O I-Skills
Linux O I-Skills
"
" O L-Skills
WORKSHOP O O
/ O O
CERTIFICATION O O
: O O
• O O
Ethical O O
Hacking O O
and O O
IT O O
Security O O
workshop O O
held O O
at O O
Vidyalankar O O
Institute O O
of O O
Technology O O
on O O
6th O O
and O O
13th O O
February O O
2016 O O
"
" O O
• O O
Certificate O O
for O O
attending O O
Seminar O O
cum O O
Demo O O
Workshop O O
- O O
Cloud O O
and O O
Virtualization O O
held O O
at O O
Vidyalankar O O
Institute O O
of O O
Technology O O
on O O
5th O O
March O O
2016 O O
"
" O O
• O O
Microsoft O O
Technological O O
Associate O O
course O O
held O O
at O O
Vidyalankar O O
Institute O O
of O O
Technology O O
from O O
16th O O
August O O
to O O
7th O O
October O O
2014 O O
"
" O O
ACHIEVEMENT O O
: O O
• O O
Certificate O O
of O O
merit O O
for O O
securing O O
first O O
place O O
in O O
Semester O O
5 O O
"
" O O
• O O
Awarded O O
scholarship O O
for O O
the O O
academic O O
year O O
[ O O
… O O
] O O
from O O
Tata O O
Education O O
and O O
Development O O
Trust O O
for O O
securing O O
distinction O O
in O O
both O O
Semester O O
5 O O
and O O
Semester O O
6 O O
"
" O O

Noor O O
Khan O O
Senior O O
Manager O O
Thane U-Location U-Location
, O O
Maharashtra O O
- O O
Email O O
me O O
on O O
Indeed O O
: O O
indeed.com/r/Noor-Khan/ced5aa599864ccab O O
WORK O O
EXPERIENCE O O
Senior O O
Manager O O
Magictel O O
Solutions O O
Pvt O O
Ltd O O
- O O
Virar O O
, O O
Maharashtra O O
- O O
April O O
2015 O O
to O O
February O O
2017 O O
Responsibilities O O
: O O
• O O
Retail O O
Direct O O
Sales O O
• O O
Handling O O
Mobile O O
Retail O O
Counter O O
for O O
promoting O O
Magictel O O
Application O O
Appjunction O O
• O O
Handling O O
Distributor O O
in O O
Hard O O
ware O O
[ O O
head O O
phone O O
, O O
mobile O O
charger O O
] O O
• O O
Handling O O
Area O O
Western O O
Line O O
( O O
Virar O O
to O O
Bandra O O
) O O
Achievements O O
: O O
Won O O
Best O O
Employee O O
Award- O O
Mumbai O O
Region O O
2015 O O
Business O O
Development O O
Manager O O
Hungama O O
Digital O O
Media O O
Pvt O O
, O O
Ltd O O
- O O
September O O
2014 O O
to O O
April O O
2015 O O
Responsibilities O O
: O O
• O O
Retail O O
Direct O O
Sales O O
• O O
Handling O O
Hungama O O
Channel O O
Partner O O
with O O
retail O O
counter O O
Team O O
Leader O O
Loop O O
Mobile O O
- O O
April O O
2013 O O
to O O
August O O
2014 O O
Responsibilities O O
: O O
• O O
Handling O O
Outbound O O
Promoters O O
• O O
Responsible O O
for O O
Achievement O O
of O O
Sales O O
Target O O
Assistant O O
Territory O O
Manager O O
Aircel O O
Ltd O O
- O O
April O O
2011 O O
to O O
March O O
2013 O O
Responsibilities O O
: O O
• O O
Handling O O
Distributor O O
, O O
Aircel O O
Channel O O
Partner O O
[ O O
Mira O O
road O O
to O O
kandivali O O
] O O
• O O
Primary O O
and O O
activation O O
target O O
• O O
Responsible O O
for O O
achievement O O
of O O
sales O O
target O O
https://www.indeed.com/r/Noor-Khan/ced5aa599864ccab?isid=rex-download&ikw=download-top&co=IN O O
• O O
Analysing O O
beat O O
wise O O
data O O
and O O
accordingly O O
planning O O
the O O
sales O O
• O O
Identifying O O
the O O
gap O O
area O O
and O O
accordingly O O
executing O O
the O O
planning O O
micro O O
level O O
Achievements O O
: O O
Key O O
Account O O
Manager O O
Topped O O
in O O
Mumbai O O
- O O
Mumbai O O
, O O
Maharashtra O O
- O O
2012 O O
to O O
December O O
2012 O O
May O O
2010 O O
to O O
April O O
2011 O O
"
" O O
Responsibilities O O
: O O
• O O
Attend O O
Top O O
Key O O
Outlets O O
• O O
Activation O O
and O O
secondary O O
Target O O
Achievements O O
: O O
Best O O
Performance O O
Award O O
year O O
2010 O O
Aircel O O
Ltd O O
- O O
December O O
2011 O O
to O O
February O O
2012 O O
Sales O B-Degree
Executive O L-Degree
Reliance O O
Communication O O
- O O
September O O
2009 O O
to O O
May O O
2010 O O
EDUCATION O O
B. B-Degree B-Degree
Com L-Degree L-Degree
Ranchi O O
university O O
- O O
Ranchi O O
, O O
Jharkhand O O
2005 O O
H.S.C U-Degree O
Maharashtra O O
Board O O
2002 O O
SSC U-Degree O
Maharashtra O O
Board O O

Ashu O O
Sandhu O O
Sales O O
manager O O
Noida U-Location U-Location
- O O
Email O O
me O O
on O O
Indeed O O
: O O
indeed.com/r/Ashu-Sandhu/4a6329f097105297 O O
WORK O O
EXPERIENCE O O
Sales O O
manager O O
and O O
sales O O
developer O O
Micro O O
engine O O
's O O
site O O
2 O O
mohannager O O
sahibabad O O
- O O
May O O
2013 O O
to O O
Present O O
Sport O O
the O O
sales O O
and O O
create O O
a O O
new O O
lides O O
Tally O U-Skills
expert O O
and O O
sales O O
manager O O
Comhard O O
technology O O
pvt O O
ltd O O
Solve O O
the O O
tally O O
problem O O
and O O
sport O O
the O O
sa7le O O
's O O
EDUCATION O O
B. B-Degree B-Degree
Com I-Degree L-Degree
pass L-Degree O
Sunrise O O
university O O
alver O O
SKILLS O O
Accounting B-Skills U-Skills
, I-Skills O
Tally I-Skills U-Skills
https://www.indeed.com/r/Ashu-Sandhu/4a6329f097105297?isid=rex-download&ikw=download-top&co=IN L-Skills O

Puran O O
Mal O O
Jaipur U-Location U-Location
, O O
Rajasthan O O
- O O
Email O O
me O O
on O O
Indeed O O
: O O
indeed.com/r/Puran-Mal/357ea77b3b002be6 O O
WORK O O
EXPERIENCE O O
Admin O O
assistant O O
at O O
Infosys O O
limited O O
Front O O
office O O
work O O
EDUCATION O O
Bachelor B-Degree -
's L-Degree -
SKILLS O O
Front B-Skills -
office I-Skills -
executive I-Skills -
( I-Skills -
1 I-Skills -
year I-Skills -
) L-Skills -
ADDITIONAL O -
INFORMATION O -
TECHNICAL O -
SKILL O -
• O -
Basic O -
